system,sparse_factor,noise,seed,method,feature,equation,coef,true_coef
burgers,8,0.1,3,linear_weak,u*u_x,0,-0.9881231393328058,-1.0
burgers,8,0.1,3,linear_weak,u^2,0,0.0,0.0
burgers,8,0.1,3,linear_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,3,linear_weak,u_x,0,0.0,0.0
burgers,8,0.1,3,linear_weak,u_xx,0,0.052235765330173344,0.05
burgers,8,0.1,3,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,3,pod_tv_weak,1,0,0.0,0.0
burgers,8,0.1,3,pod_tv_weak,u,0,0.0,0.0
burgers,8,0.1,3,pod_tv_weak,u*u_x,0,-0.989072078329345,-1.0
burgers,8,0.1,3,pod_tv_weak,u^2,0,0.0,0.0
burgers,8,0.1,3,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,3,pod_tv_weak,u_x,0,0.0,0.0
burgers,8,0.1,3,pod_tv_weak,u_xx,0,0.052749315822221796,0.05
burgers,8,0.1,3,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,3,pod_weak,1,0,0.0,0.0
burgers,8,0.1,3,pod_weak,u,0,0.0,0.0
burgers,8,0.1,3,pod_weak,u*u_x,0,-0.9889079331140944,-1.0
burgers,8,0.1,3,pod_weak,u^2,0,0.0,0.0
burgers,8,0.1,3,pod_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,3,pod_weak,u_x,0,0.0,0.0
burgers,8,0.1,3,pod_weak,u_xx,0,0.05265861835442515,0.05
burgers,8,0.1,3,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,3,raw_weak,1,0,0.0,0.0
burgers,8,0.1,3,raw_weak,u,0,0.0,0.0
burgers,8,0.1,3,raw_weak,u*u_x,0,-0.9882520119105428,-1.0
burgers,8,0.1,3,raw_weak,u^2,0,0.0,0.0
burgers,8,0.1,3,raw_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,3,raw_weak,u_x,0,0.0,0.0
burgers,8,0.1,3,raw_weak,u_xx,0,0.05214432283738357,0.05
burgers,8,0.1,3,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,3,tv_weak,1,0,0.0,0.0
burgers,8,0.1,3,tv_weak,u,0,0.0,0.0
burgers,8,0.1,3,tv_weak,u*u_x,0,-0.983153130224605,-1.0
burgers,8,0.1,3,tv_weak,u^2,0,0.0,0.0
burgers,8,0.1,3,tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,3,tv_weak,u_x,0,0.0,0.0
burgers,8,0.1,3,tv_weak,u_xx,0,0.05339316991598956,0.05
burgers,8,0.1,4,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,4,edmd_weak,1,0,0.0,0.0
burgers,8,0.1,4,edmd_weak,u,0,0.0,0.0
burgers,8,0.1,4,edmd_weak,u*u_x,0,-1.0031616279138713,-1.0
burgers,8,0.1,4,edmd_weak,u^2,0,0.0,0.0
burgers,8,0.1,4,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,4,edmd_weak,u_x,0,0.0,0.0
burgers,8,0.1,4,edmd_weak,u_xx,0,0.049021880605692146,0.05
burgers,8,0.1,4,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,4,linear_weak,1,0,0.0,0.0
burgers,8,0.1,4,linear_weak,u,0,0.0,0.0
burgers,8,0.1,4,linear_weak,u*u_x,0,-1.0026302473267432,-1.0
burgers,8,0.1,4,linear_weak,u^2,0,0.0,0.0
burgers,8,0.1,4,linear_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,4,linear_weak,u_x,0,0.0,0.0
burgers,8,0.1,4,linear_weak,u_xx,0,0.0479581923566043,0.05
burgers,8,0.1,4,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,4,pod_tv_weak,1,0,0.0,0.0
burgers,8,0.1,4,pod_tv_weak,u,0,0.0,0.0
burgers,8,0.1,4,pod_tv_weak,u*u_x,0,-1.002812411042147,-1.0
burgers,8,0.1,4,pod_tv_weak,u^2,0,0.0,0.0
burgers,8,0.1,4,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,4,pod_tv_weak,u_x,0,0.0,0.0
burgers,8,0.1,4,pod_tv_weak,u_xx,0,0.048136213933067135,0.05
burgers,8,0.1,4,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,4,pod_weak,1,0,0.0,0.0
burgers,8,0.1,4,pod_weak,u,0,0.0,0.0
burgers,8,0.1,4,pod_weak,u*u_x,0,-1.0033535941967175,-1.0
burgers,8,0.1,4,pod_weak,u^2,0,0.0,0.0
burgers,8,0.1,4,pod_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,4,pod_weak,u_x,0,0.0,0.0
burgers,8,0.1,4,pod_weak,u_xx,0,0.04890798325102392,0.05
burgers,8,0.1,4,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,4,raw_weak,1,0,0.0,0.0
burgers,8,0.1,4,raw_weak,u,0,0.0,0.0
burgers,8,0.1,4,raw_weak,u*u_x,0,-1.0026352037135426,-1.0
burgers,8,0.1,4,raw_weak,u^2,0,0.0,0.0
burgers,8,0.1,4,raw_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,4,raw_weak,u_x,0,0.0,0.0
burgers,8,0.1,4,raw_weak,u_xx,0,0.04789172252398303,0.05
burgers,8,0.1,4,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.1,4,tv_weak,1,0,0.0,0.0
burgers,8,0.1,4,tv_weak,u,0,0.0,0.0
burgers,8,0.1,4,tv_weak,u*u_x,0,-1.000085116106754,-1.0
burgers,8,0.1,4,tv_weak,u^2,0,0.0,0.0
burgers,8,0.1,4,tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.1,4,tv_weak,u_x,0,0.0,0.0
burgers,8,0.1,4,tv_weak,u_xx,0,0.04774226181717766,0.05
burgers,8,0.2,0,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,0,edmd_weak,1,0,0.0,0.0
burgers,8,0.2,0,edmd_weak,u,0,0.0,0.0
burgers,8,0.2,0,edmd_weak,u*u_x,0,-0.9946893581645033,-1.0
burgers,8,0.2,0,edmd_weak,u^2,0,0.0,0.0
burgers,8,0.2,0,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,0,edmd_weak,u_x,0,0.0,0.0
burgers,8,0.2,0,edmd_weak,u_xx,0,0.05218882339306388,0.05
burgers,8,0.2,0,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,0,linear_weak,1,0,0.0,0.0
burgers,8,0.2,0,linear_weak,u,0,0.0,0.0
burgers,8,0.2,0,linear_weak,u*u_x,0,-0.9860898182007195,-1.0
burgers,8,0.2,0,linear_weak,u^2,0,0.0,0.0
burgers,8,0.2,0,linear_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,0,linear_weak,u_x,0,0.0,0.0
burgers,8,0.2,0,linear_weak,u_xx,0,0.04671915563528366,0.05
burgers,8,0.2,0,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,0,pod_tv_weak,1,0,0.0,0.0
burgers,8,0.2,0,pod_tv_weak,u,0,0.0,0.0
burgers,8,0.2,0,pod_tv_weak,u*u_x,0,-0.9952384235771392,-1.0
burgers,8,0.2,0,pod_tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,0,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,0,pod_tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,0,pod_tv_weak,u_xx,0,0.05208184849449641,0.05
burgers,8,0.2,0,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,0,pod_weak,1,0,0.0,0.0
burgers,8,0.2,0,pod_weak,u,0,0.0,0.0
burgers,8,0.2,0,pod_weak,u*u_x,0,-0.9913316729744506,-1.0
burgers,8,0.2,0,pod_weak,u^2,0,0.0,0.0
burgers,8,0.2,0,pod_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,0,pod_weak,u_x,0,0.0,0.0
burgers,8,0.2,0,pod_weak,u_xx,0,0.0515819764206169,0.05
burgers,8,0.2,0,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,0,raw_weak,1,0,0.0,0.0
burgers,8,0.2,0,raw_weak,u,0,0.0,0.0
burgers,8,0.2,0,raw_weak,u*u_x,0,-0.9851744567187729,-1.0
burgers,8,0.2,0,raw_weak,u^2,0,0.0,0.0
burgers,8,0.2,0,raw_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,0,raw_weak,u_x,0,0.0,0.0
burgers,8,0.2,0,raw_weak,u_xx,0,0.04643573515238107,0.05
burgers,8,0.2,0,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,0,tv_weak,1,0,0.0,0.0
burgers,8,0.2,0,tv_weak,u,0,0.0,0.0
burgers,8,0.2,0,tv_weak,u*u_x,0,-0.98873974563565,-1.0
burgers,8,0.2,0,tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,0,tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,0,tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,0,tv_weak,u_xx,0,0.04981210005341581,0.05
burgers,8,0.2,1,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,1,edmd_weak,1,0,0.0,0.0
burgers,8,0.2,1,edmd_weak,u,0,0.0,0.0
burgers,8,0.2,1,edmd_weak,u*u_x,0,-0.9804955955232691,-1.0
burgers,8,0.2,1,edmd_weak,u^2,0,0.0,0.0
burgers,8,0.2,1,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,1,edmd_weak,u_x,0,0.0,0.0
burgers,8,0.2,1,edmd_weak,u_xx,0,0.05535264412851453,0.05
burgers,8,0.2,1,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,1,linear_weak,1,0,0.0,0.0
burgers,8,0.2,1,linear_weak,u,0,0.0,0.0
burgers,8,0.2,1,linear_weak,u*u_x,0,-0.9730196775065311,-1.0
burgers,8,0.2,1,linear_weak,u^2,0,0.0,0.0
burgers,8,0.2,1,linear_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,1,linear_weak,u_x,0,0.0,0.0
burgers,8,0.2,1,linear_weak,u_xx,0,0.05203029940855856,0.05
burgers,8,0.2,1,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,1,pod_tv_weak,1,0,0.0,0.0
burgers,8,0.2,1,pod_tv_weak,u,0,0.0,0.0
burgers,8,0.2,1,pod_tv_weak,u*u_x,0,-0.9821927565390726,-1.0
burgers,8,0.2,1,pod_tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,1,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,1,pod_tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,1,pod_tv_weak,u_xx,0,0.055535949924442156,0.05
burgers,8,0.2,1,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,1,pod_weak,1,0,0.0,0.0
burgers,8,0.2,1,pod_weak,u,0,0.0,0.0
burgers,8,0.2,1,pod_weak,u*u_x,0,-0.9815218303563231,-1.0
burgers,8,0.2,1,pod_weak,u^2,0,0.0,0.0
burgers,8,0.2,1,pod_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,1,pod_weak,u_x,0,0.0,0.0
burgers,8,0.2,1,pod_weak,u_xx,0,0.05454942966452839,0.05
burgers,8,0.2,1,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,1,raw_weak,1,0,0.0,0.0
burgers,8,0.2,1,raw_weak,u,0,0.0,0.0
burgers,8,0.2,1,raw_weak,u*u_x,0,-0.9729748649684029,-1.0
burgers,8,0.2,1,raw_weak,u^2,0,0.0,0.0
burgers,8,0.2,1,raw_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,1,raw_weak,u_x,0,0.0,0.0
burgers,8,0.2,1,raw_weak,u_xx,0,0.0520769590275297,0.05
burgers,8,0.2,1,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,1,tv_weak,1,0,0.0,0.0
burgers,8,0.2,1,tv_weak,u,0,0.0,0.0
burgers,8,0.2,1,tv_weak,u*u_x,0,-0.9779530021280881,-1.0
burgers,8,0.2,1,tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,1,tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,1,tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,1,tv_weak,u_xx,0,0.05715572382532972,0.05
burgers,8,0.2,2,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,2,edmd_weak,1,0,0.0,0.0
burgers,8,0.2,2,edmd_weak,u,0,0.0,0.0
burgers,8,0.2,2,edmd_weak,u*u_x,0,-1.0256159815422086,-1.0
burgers,8,0.2,2,edmd_weak,u^2,0,0.0,0.0
burgers,8,0.2,2,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,2,edmd_weak,u_x,0,0.0,0.0
burgers,8,0.2,2,edmd_weak,u_xx,0,0.05061881546730142,0.05
burgers,8,0.2,2,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,2,linear_weak,1,0,0.0,0.0
burgers,8,0.2,2,linear_weak,u,0,0.0,0.0
burgers,8,0.2,2,linear_weak,u*u_x,0,-1.0183100736067927,-1.0
burgers,8,0.2,2,linear_weak,u^2,0,0.0,0.0
burgers,8,0.2,2,linear_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,2,linear_weak,u_x,0,0.0,0.0
burgers,8,0.2,2,linear_weak,u_xx,0,0.05227112908000658,0.05
burgers,8,0.2,2,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,2,pod_tv_weak,1,0,0.0,0.0
burgers,8,0.2,2,pod_tv_weak,u,0,0.0,0.0
burgers,8,0.2,2,pod_tv_weak,u*u_x,0,-1.0233118978146376,-1.0
burgers,8,0.2,2,pod_tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,2,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,2,pod_tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,2,pod_tv_weak,u_xx,0,0.052110577532864785,0.05
burgers,8,0.2,2,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,2,pod_weak,1,0,0.0,0.0
burgers,8,0.2,2,pod_weak,u,0,0.0,0.0
burgers,8,0.2,2,pod_weak,u*u_x,0,-1.0253637635336428,-1.0
burgers,8,0.2,2,pod_weak,u^2,0,0.0,0.0
burgers,8,0.2,2,pod_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,2,pod_weak,u_x,0,0.0,0.0
burgers,8,0.2,2,pod_weak,u_xx,0,0.0507067122080276,0.05
burgers,8,0.2,2,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,2,raw_weak,1,0,0.0,0.0
burgers,8,0.2,2,raw_weak,u,0,0.0,0.0
burgers,8,0.2,2,raw_weak,u*u_x,0,-1.0175067235579105,-1.0
burgers,8,0.2,2,raw_weak,u^2,0,0.0,0.0
burgers,8,0.2,2,raw_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,2,raw_weak,u_x,0,0.0,0.0
burgers,8,0.2,2,raw_weak,u_xx,0,0.05180629108805474,0.05
burgers,8,0.2,2,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,2,tv_weak,1,0,0.0,0.0
burgers,8,0.2,2,tv_weak,u,0,0.0,0.0
burgers,8,0.2,2,tv_weak,u*u_x,0,-1.017055723780623,-1.0
burgers,8,0.2,2,tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,2,tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,2,tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,2,tv_weak,u_xx,0,0.057086150003104484,0.05
burgers,8,0.2,3,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,3,edmd_weak,1,0,0.0,0.0
burgers,8,0.2,3,edmd_weak,u,0,0.0,0.0
burgers,8,0.2,3,edmd_weak,u*u_x,0,-1.0279329217037492,-1.0
burgers,8,0.2,3,edmd_weak,u^2,0,0.0,0.0
burgers,8,0.2,3,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,3,edmd_weak,u_x,0,0.0,0.0
burgers,8,0.2,3,edmd_weak,u_xx,0,0.03837344758422753,0.05
burgers,8,0.2,3,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,3,linear_weak,1,0,0.0,0.0
burgers,8,0.2,3,linear_weak,u,0,0.0,0.0
burgers,8,0.2,3,linear_weak,u*u_x,0,-1.0178575850314813,-1.0
burgers,8,0.2,3,linear_weak,u^2,0,0.0,0.0
burgers,8,0.2,3,linear_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,3,linear_weak,u_x,0,0.0,0.0
burgers,8,0.2,3,linear_weak,u_xx,0,0.03369068132849002,0.05
burgers,8,0.2,3,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,3,pod_tv_weak,1,0,0.0,0.0
burgers,8,0.2,3,pod_tv_weak,u,0,0.0,0.0
burgers,8,0.2,3,pod_tv_weak,u*u_x,0,-1.0207734946337201,-1.0
burgers,8,0.2,3,pod_tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,3,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,3,pod_tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,3,pod_tv_weak,u_xx,0,0.0,0.05
burgers,8,0.2,3,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,3,pod_weak,1,0,0.0,0.0
burgers,8,0.2,3,pod_weak,u,0,0.0,0.0
burgers,8,0.2,3,pod_weak,u*u_x,0,-1.030124322725261,-1.0
burgers,8,0.2,3,pod_weak,u^2,0,0.0,0.0
burgers,8,0.2,3,pod_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,3,pod_weak,u_x,0,0.0,0.0
burgers,8,0.2,3,pod_weak,u_xx,0,0.03859061132145805,0.05
burgers,8,0.2,3,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,3,raw_weak,1,0,0.0,0.0
burgers,8,0.2,3,raw_weak,u,0,0.0,0.0
burgers,8,0.2,3,raw_weak,u*u_x,0,-1.0172957347043468,-1.0
burgers,8,0.2,3,raw_weak,u^2,0,0.0,0.0
burgers,8,0.2,3,raw_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,3,raw_weak,u_x,0,0.0,0.0
burgers,8,0.2,3,raw_weak,u_xx,0,0.0337214479193576,0.05
burgers,8,0.2,3,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,3,tv_weak,1,0,0.0,0.0
burgers,8,0.2,3,tv_weak,u,0,0.0,0.0
burgers,8,0.2,3,tv_weak,u*u_x,0,-1.0074987443184609,-1.0
burgers,8,0.2,3,tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,3,tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,3,tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,3,tv_weak,u_xx,0,0.0,0.05
burgers,8,0.2,4,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,4,edmd_weak,1,0,0.0,0.0
burgers,8,0.2,4,edmd_weak,u,0,0.03443290272457365,0.0
burgers,8,0.2,4,edmd_weak,u*u_x,0,-1.0205383657060516,-1.0
burgers,8,0.2,4,edmd_weak,u^2,0,0.0,0.0
burgers,8,0.2,4,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,4,edmd_weak,u_x,0,0.0,0.0
burgers,8,0.2,4,edmd_weak,u_xx,0,0.07683931827101688,0.05
burgers,8,0.2,4,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,4,linear_weak,1,0,0.0,0.0
burgers,8,0.2,4,linear_weak,u,0,0.0,0.0
burgers,8,0.2,4,linear_weak,u*u_x,0,-1.0040546428427541,-1.0
burgers,8,0.2,4,linear_weak,u^2,0,0.0,0.0
burgers,8,0.2,4,linear_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,4,linear_weak,u_x,0,0.0,0.0
burgers,8,0.2,4,linear_weak,u_xx,0,0.051070298656753985,0.05
burgers,8,0.2,4,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,4,pod_tv_weak,1,0,0.0,0.0
burgers,8,0.2,4,pod_tv_weak,u,0,0.0,0.0
burgers,8,0.2,4,pod_tv_weak,u*u_x,0,-0.9986961429733408,-1.0
burgers,8,0.2,4,pod_tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,4,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,4,pod_tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,4,pod_tv_weak,u_xx,0,0.05305837089933587,0.05
burgers,8,0.2,4,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,4,pod_weak,1,0,0.0,0.0
burgers,8,0.2,4,pod_weak,u,0,0.03267659348392244,0.0
burgers,8,0.2,4,pod_weak,u*u_x,0,-1.0212274589025934,-1.0
burgers,8,0.2,4,pod_weak,u^2,0,0.0,0.0
burgers,8,0.2,4,pod_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,4,pod_weak,u_x,0,0.0,0.0
burgers,8,0.2,4,pod_weak,u_xx,0,0.07521821010680271,0.05
burgers,8,0.2,4,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,4,raw_weak,1,0,0.0,0.0
burgers,8,0.2,4,raw_weak,u,0,0.0,0.0
burgers,8,0.2,4,raw_weak,u*u_x,0,-1.0045556941978195,-1.0
burgers,8,0.2,4,raw_weak,u^2,0,0.0,0.0
burgers,8,0.2,4,raw_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,4,raw_weak,u_x,0,0.0,0.0
burgers,8,0.2,4,raw_weak,u_xx,0,0.0509203531541334,0.05
burgers,8,0.2,4,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,8,0.2,4,tv_weak,1,0,0.0,0.0
burgers,8,0.2,4,tv_weak,u,0,0.0,0.0
burgers,8,0.2,4,tv_weak,u*u_x,0,-0.9935315928848524,-1.0
burgers,8,0.2,4,tv_weak,u^2,0,0.0,0.0
burgers,8,0.2,4,tv_weak,u^2*u_x,0,0.0,0.0
burgers,8,0.2,4,tv_weak,u_x,0,0.0,0.0
burgers,8,0.2,4,tv_weak,u_xx,0,0.05110823087397829,0.05
burgers,32,0.05,0,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,0,edmd_weak,1,0,0.0,0.0
burgers,32,0.05,0,edmd_weak,u,0,0.0,0.0
burgers,32,0.05,0,edmd_weak,u*u_x,0,-1.009555789672494,-1.0
burgers,32,0.05,0,edmd_weak,u^2,0,0.0,0.0
burgers,32,0.05,0,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,0,edmd_weak,u_x,0,0.0,0.0
burgers,32,0.05,0,edmd_weak,u_xx,0,0.04760485716986685,0.05
burgers,32,0.05,0,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,0,linear_weak,1,0,0.0,0.0
burgers,32,0.05,0,linear_weak,u,0,0.0,0.0
burgers,32,0.05,0,linear_weak,u*u_x,0,-1.0094930223284855,-1.0
burgers,32,0.05,0,linear_weak,u^2,0,0.0,0.0
burgers,32,0.05,0,linear_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,0,linear_weak,u_x,0,0.0,0.0
burgers,32,0.05,0,linear_weak,u_xx,0,0.048755504078058974,0.05
burgers,32,0.05,0,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,0,pod_tv_weak,1,0,0.0,0.0
burgers,32,0.05,0,pod_tv_weak,u,0,0.0,0.0
burgers,32,0.05,0,pod_tv_weak,u*u_x,0,-1.0101077296471883,-1.0
burgers,32,0.05,0,pod_tv_weak,u^2,0,0.0,0.0
burgers,32,0.05,0,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,0,pod_tv_weak,u_x,0,0.0,0.0
burgers,32,0.05,0,pod_tv_weak,u_xx,0,0.048320591674885324,0.05
burgers,32,0.05,0,pod_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,0,pod_weak,1,0,0.0,0.0
burgers,32,0.05,0,pod_weak,u,0,0.0,0.0
burgers,32,0.05,0,pod_weak,u*u_x,0,-1.0098537413683324,-1.0
burgers,32,0.05,0,pod_weak,u^2,0,0.0,0.0
burgers,32,0.05,0,pod_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,0,pod_weak,u_x,0,0.0,0.0
burgers,32,0.05,0,pod_weak,u_xx,0,0.047965969554716,0.05
burgers,32,0.05,0,raw_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,0,raw_weak,1,0,0.0,0.0
burgers,32,0.05,0,raw_weak,u,0,0.0,0.0
burgers,32,0.05,0,raw_weak,u*u_x,0,-1.0088735902904051,-1.0
burgers,32,0.05,0,raw_weak,u^2,0,0.0,0.0
burgers,32,0.05,0,raw_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,0,raw_weak,u_x,0,0.0,0.0
burgers,32,0.05,0,raw_weak,u_xx,0,0.04795842650419341,0.05
burgers,32,0.05,0,tv_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,0,tv_weak,1,0,0.0,0.0
burgers,32,0.05,0,tv_weak,u,0,0.0,0.0
burgers,32,0.05,0,tv_weak,u*u_x,0,-1.0088794904915623,-1.0
burgers,32,0.05,0,tv_weak,u^2,0,0.0,0.0
burgers,32,0.05,0,tv_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,0,tv_weak,u_x,0,0.0,0.0
burgers,32,0.05,0,tv_weak,u_xx,0,0.04807809656220422,0.05
burgers,32,0.05,1,edmd_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,1,edmd_weak,1,0,0.0,0.0
burgers,32,0.05,1,edmd_weak,u,0,0.0,0.0
burgers,32,0.05,1,edmd_weak,u*u_x,0,-0.990552945515876,-1.0
burgers,32,0.05,1,edmd_weak,u^2,0,0.0,0.0
burgers,32,0.05,1,edmd_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,1,edmd_weak,u_x,0,0.0,0.0
burgers,32,0.05,1,edmd_weak,u_xx,0,0.047825836330832434,0.05
burgers,32,0.05,1,linear_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,1,linear_weak,1,0,0.0,0.0
burgers,32,0.05,1,linear_weak,u,0,0.0,0.0
burgers,32,0.05,1,linear_weak,u*u_x,0,-0.9911323275810474,-1.0
burgers,32,0.05,1,linear_weak,u^2,0,0.0,0.0
burgers,32,0.05,1,linear_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,1,linear_weak,u_x,0,0.0,0.0
burgers,32,0.05,1,linear_weak,u_xx,0,0.048995671745378944,0.05
burgers,32,0.05,1,pod_tv_weak,(u^2)_xx,0,0.0,0.0
burgers,32,0.05,1,pod_tv_weak,1,0,0.0,0.0
burgers,32,0.05,1,pod_tv_weak,u,0,0.0,0.0
burgers,32,0.05,1,pod_tv_weak,u*u_x,0,-0.9908864457441144,-1.0
burgers,32,0.05,1,pod_tv_weak,u^2,0,0.0,0.0
burgers,32,0.05,1,pod_tv_weak,u^2*u_x,0,0.0,0.0
burgers,32,0.05,1,pod_tv_weak,u_x,0,0.0,0.0
