system,method,sparse_factor,noise,seed,feature,equation,coef,true_coef
lorenz63,edmd_poly3,16,0.1,3,x*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,x*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,y*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,z*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,z*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,3,z*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,1,0,-0.9344955663622474,0.0
lorenz63,tv_diff,16,0.1,3,1,1,0.7675780513602456,0.0
lorenz63,tv_diff,16,0.1,3,1,2,21.171830487116996,0.0
lorenz63,tv_diff,16,0.1,3,x,0,-7.997517351535358,-10.0
lorenz63,tv_diff,16,0.1,3,x,1,16.597131409883886,28.0
lorenz63,tv_diff,16,0.1,3,x,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y,0,8.054910599617001,10.0
lorenz63,tv_diff,16,0.1,3,y,1,1.149776064327124,-1.0
lorenz63,tv_diff,16,0.1,3,y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z,2,-3.420095307303025,-2.6666666666666665
lorenz63,tv_diff,16,0.1,3,x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x,2,0.36775958947852605,0.0
lorenz63,tv_diff,16,0.1,3,x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y,2,0.5708582656969086,1.0
lorenz63,tv_diff,16,0.1,3,x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*z,1,-0.6863685314313445,-1.0
lorenz63,tv_diff,16,0.1,3,x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*x,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,x*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,y*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,3,z*z*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,1,0,0.4034053796604485,0.0
lorenz63,baseline,16,0.1,4,1,1,1.5836957061935082,0.0
lorenz63,baseline,16,0.1,4,1,2,-41.76257495967423,0.0
lorenz63,baseline,16,0.1,4,x,0,-7.996885628919039,-10.0
lorenz63,baseline,16,0.1,4,x,1,17.085804248688973,28.0
lorenz63,baseline,16,0.1,4,x,2,-0.715378802746451,0.0
lorenz63,baseline,16,0.1,4,y,0,7.9739113050428285,10.0
lorenz63,baseline,16,0.1,4,y,1,1.2472340156368191,-1.0
lorenz63,baseline,16,0.1,4,y,2,0.6454296938340082,0.0
lorenz63,baseline,16,0.1,4,z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,z,2,0.0,-2.6666666666666665
lorenz63,baseline,16,0.1,4,x*x,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x,2,-0.3132661510443576,0.0
lorenz63,baseline,16,0.1,4,x*y,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y,2,0.9961341446970051,1.0
lorenz63,baseline,16,0.1,4,x*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*z,1,-0.7020750370726634,-1.0
lorenz63,baseline,16,0.1,4,x*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y,0,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y,1,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y,2,0.0,0.0
lorenz63,baseline,16,0.1,4,y*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,y*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,y*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,z*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,z*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,z*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*x,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*x,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*x,2,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*y,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*y,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*y,2,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*x*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y*y,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y*y,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y*y,2,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*y*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,x*z*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,x*z*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,x*z*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y*y,0,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y*y,1,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y*y,2,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,y*y*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,y*z*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,y*z*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,y*z*z,2,0.0,0.0
lorenz63,baseline,16,0.1,4,z*z*z,0,0.0,0.0
lorenz63,baseline,16,0.1,4,z*z*z,1,0.0,0.0
lorenz63,baseline,16,0.1,4,z*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,1,0,-0.5880608449377435,0.0
lorenz63,edmd_poly3,16,0.1,4,1,1,-1.735311670918119,0.0
lorenz63,edmd_poly3,16,0.1,4,1,2,5.638292906033447,0.0
lorenz63,edmd_poly3,16,0.1,4,x,0,-1.1802036702457066,-10.0
lorenz63,edmd_poly3,16,0.1,4,x,1,19.573826346881997,28.0
lorenz63,edmd_poly3,16,0.1,4,x,2,-0.3956657805903825,0.0
lorenz63,edmd_poly3,16,0.1,4,y,0,4.113509105148853,10.0
lorenz63,edmd_poly3,16,0.1,4,y,1,5.552206000571958,-1.0
lorenz63,edmd_poly3,16,0.1,4,y,2,0.39993579033396776,0.0
lorenz63,edmd_poly3,16,0.1,4,z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,z,1,0.13399020654320956,0.0
lorenz63,edmd_poly3,16,0.1,4,z,2,-2.9831869933675965,-2.6666666666666665
lorenz63,edmd_poly3,16,0.1,4,x*x,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x,2,0.19603846070217276,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y,2,0.6535511350309465,1.0
lorenz63,edmd_poly3,16,0.1,4,x*z,0,-0.23464815210195591,0.0
lorenz63,edmd_poly3,16,0.1,4,x*z,1,-0.7597584068211238,-1.0
lorenz63,edmd_poly3,16,0.1,4,x*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y,2,0.15677994945111498,0.0
lorenz63,edmd_poly3,16,0.1,4,y*z,0,0.15473287872532732,0.0
lorenz63,edmd_poly3,16,0.1,4,y*z,1,-0.20470626611553985,0.0
lorenz63,edmd_poly3,16,0.1,4,y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*x,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*x,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*x*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,x*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,y*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,z*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,z*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.1,4,z*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,1,0,0.40403057318705954,0.0
lorenz63,tv_diff,16,0.1,4,1,1,1.583567285257637,0.0
lorenz63,tv_diff,16,0.1,4,1,2,-41.76468265482895,0.0
lorenz63,tv_diff,16,0.1,4,x,0,-7.998444886924016,-10.0
lorenz63,tv_diff,16,0.1,4,x,1,17.088021879489222,28.0
lorenz63,tv_diff,16,0.1,4,x,2,-0.7156056494780213,0.0
lorenz63,tv_diff,16,0.1,4,y,0,7.9751775961712275,10.0
lorenz63,tv_diff,16,0.1,4,y,1,1.2465321524248008,-1.0
lorenz63,tv_diff,16,0.1,4,y,2,0.6456468813947136,0.0
lorenz63,tv_diff,16,0.1,4,z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z,2,0.0,-2.6666666666666665
lorenz63,tv_diff,16,0.1,4,x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x,2,-0.3133338099872377,0.0
lorenz63,tv_diff,16,0.1,4,x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y,2,0.9962523620395848,1.0
lorenz63,tv_diff,16,0.1,4,x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*z,1,-0.7021335458632549,-1.0
lorenz63,tv_diff,16,0.1,4,x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*x,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,x*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,y*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.1,4,z*z*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,1,0,0.0,0.0
lorenz63,baseline,16,0.2,1,1,1,1.8643504478332256,0.0
lorenz63,baseline,16,0.2,1,1,2,9.280864458786594,0.0
lorenz63,baseline,16,0.2,1,x,0,-7.359434672635031,-10.0
lorenz63,baseline,16,0.2,1,x,1,12.48420105834934,28.0
lorenz63,baseline,16,0.2,1,x,2,0.7752103783816268,0.0
lorenz63,baseline,16,0.2,1,y,0,7.481865294669545,10.0
lorenz63,baseline,16,0.2,1,y,1,2.2800443667811114,-1.0
lorenz63,baseline,16,0.2,1,y,2,-0.5068848889856382,0.0
lorenz63,baseline,16,0.2,1,z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,z,2,-3.0215792843411795,-2.6666666666666665
lorenz63,baseline,16,0.2,1,x*x,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x,2,0.419906812152253,0.0
lorenz63,baseline,16,0.2,1,x*y,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y,2,0.0,1.0
lorenz63,baseline,16,0.2,1,x*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*z,1,-0.5632095456580161,-1.0
lorenz63,baseline,16,0.2,1,x*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y,0,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y,1,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y,2,0.40335524578069665,0.0
lorenz63,baseline,16,0.2,1,y*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,y*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,y*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,z*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,z*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,z*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*x,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*x,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*x,2,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*y,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*y,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*y,2,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*x*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y*y,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y*y,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y*y,2,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*y*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,x*z*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,x*z*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,x*z*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y*y,0,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y*y,1,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y*y,2,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,y*y*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,y*z*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,y*z*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,y*z*z,2,0.0,0.0
lorenz63,baseline,16,0.2,1,z*z*z,0,0.0,0.0
lorenz63,baseline,16,0.2,1,z*z*z,1,0.0,0.0
lorenz63,baseline,16,0.2,1,z*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,1,0,5.184711378531184,0.0
lorenz63,edmd_poly3,16,0.2,1,1,1,-9.723160268741745,0.0
lorenz63,edmd_poly3,16,0.2,1,1,2,5.763518047737658,0.0
lorenz63,edmd_poly3,16,0.2,1,x,0,8.227925863267794,-10.0
lorenz63,edmd_poly3,16,0.2,1,x,1,18.3276584993883,28.0
lorenz63,edmd_poly3,16,0.2,1,x,2,-6.2719674345264504,0.0
lorenz63,edmd_poly3,16,0.2,1,y,0,-2.485749062249765,10.0
lorenz63,edmd_poly3,16,0.2,1,y,1,2.3420410387598882,-1.0
lorenz63,edmd_poly3,16,0.2,1,y,2,3.8455731727671227,0.0
lorenz63,edmd_poly3,16,0.2,1,z,0,-0.10081700990809712,0.0
lorenz63,edmd_poly3,16,0.2,1,z,1,0.6736989002749167,0.0
lorenz63,edmd_poly3,16,0.2,1,z,2,-3.1327236290093152,-2.6666666666666665
lorenz63,edmd_poly3,16,0.2,1,x*x,0,-0.37389497395311844,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x,1,-0.223340129642817,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x,2,0.36243116407007137,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y,0,0.994643039965022,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y,1,0.38159948867648014,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y,2,0.0,1.0
lorenz63,edmd_poly3,16,0.2,1,x*z,0,-0.562754749270236,0.0
lorenz63,edmd_poly3,16,0.2,1,x*z,1,-0.7668931464764016,-1.0
lorenz63,edmd_poly3,16,0.2,1,x*z,2,0.19657564766859345,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y,0,-0.5424169675017692,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y,1,-0.18806812518827437,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y,2,0.5353794207917635,0.0
lorenz63,edmd_poly3,16,0.2,1,y*z,0,0.4174715955913989,0.0
lorenz63,edmd_poly3,16,0.2,1,y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*z,2,-0.11939985147699925,0.0
lorenz63,edmd_poly3,16,0.2,1,z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*x,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*x,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*x*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,x*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,y*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,z*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,z*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.2,1,z*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.2,1,1,0,0.0,0.0
lorenz63,tv_diff,16,0.2,1,1,1,1.8649555353754097,0.0
lorenz63,tv_diff,16,0.2,1,1,2,9.294008366340698,0.0
lorenz63,tv_diff,16,0.2,1,x,0,-7.362785526163847,-10.0
lorenz63,tv_diff,16,0.2,1,x,1,12.482821067294184,28.0
